query_id,query_type,query,intent,candidate_id,document_id,matter_id,chunk_id,retrieved_by,bm25_rank,vector_rank,metadata_rank,matter_rank,hierarchical_rank,graph_seed_rank,similar_matter_rank,graph_expansion_rank,matter_scope_rank,bm25_score,vector_score,metadata_score,matter_score,hierarchical_score,graph_seed_score,similar_matter_score,graph_expansion_score,matter_scope_score,rrf_score,rrf_rank,reranker_score,reranker_rank,final_score,final_rank,is_relevant,relevance_grade,gold_kind,matter_stage_score,doc_stage_score,hierarchy_label
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02403-C008,DOC-02403,MTR-2014-00152,DOC-02403-C008,bm25,23,,,,,,,,,9.4,,,,,,,,,0.012048,45,0.4373673308311326,41,0.4373673308311326,41,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02291-C000,DOC-02291,MTR-2011-00149,DOC-02291-C000,vector,,22,,,,,,,,,0.656102021220387,,,,,,,,0.012195,44,0.43573545633317334,42,0.43573545633317334,42,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02360-C016,DOC-02360,MTR-2013-00151,DOC-02360-C016,bm25,13,,,,,,,,,9.6,,,,,,,,,0.013699,25,0.434973586586051,43,0.434973586586051,43,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02403-C017,DOC-02403,MTR-2014-00152,DOC-02403-C017,bm25,14,,,,,,,,,9.6,,,,,,,,,0.013514,27,0.4094984769140706,44,0.4094984769140706,44,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-01319-C001,DOC-01319,MTR-1996-00134,DOC-01319-C001,vector,,9,,,,,,,,,0.6726038450654959,,,,,,,,0.014493,18,0.40602117310294805,45,0.40602117310294805,45,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02403-C009,DOC-02403,MTR-2014-00152,DOC-02403-C009,bm25,47,,,,,,,,,9.1,,,,,,,,,0.009346,87,0.40599809946537596,46,0.40599809946537596,46,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02148-C001,DOC-02148,MTR-2009-00147,DOC-02148-C001,vector,,30,,,,,,,,,0.6519256039880063,,,,,,,,0.011111,60,0.40579644972377393,47,0.40579644972377393,47,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02403-C014,DOC-02403,MTR-2014-00152,DOC-02403-C014,bm25,18,,,,,,,,,9.5,,,,,,,,,0.012821,35,0.40452066114381047,48,0.40452066114381047,48,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02403-C013,DOC-02403,MTR-2014-00152,DOC-02403-C013,bm25,25,,,,,,,,,9.4,,,,,,,,,0.011765,49,0.3998375151823915,49,0.3998375151823915,49,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-01798-C015,DOC-01798,MTR-2004-00142,DOC-01798-C015,vector,,39,,,,,,,,,0.646402182006648,,,,,,,,0.010101,78,0.39459780977824965,50,0.39459780977824965,50,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-01577-C000,DOC-01577,MTR-2000-00138,DOC-01577-C000,bm25,1,,,,,,,,,10.6,,,,,,,,,0.016393,1,0.34832117276317426,69,0.34832117276317426,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-01638-C001,DOC-01638,MTR-2001-00139,DOC-01638-C001,vector,,5,,,,,,,,,0.6836707214916624,,,,,,,,0.015385,10,0.3151128988319577,83,0.3151128988319577,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02360-C019,DOC-02360,MTR-2013-00151,DOC-02360-C019,bm25,11,,,,,,,,,9.6,,,,,,,,,0.014085,21,0.3183405918339569,81,0.3183405918339569,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-01627-C003,DOC-01627,MTR-2001-00139,DOC-01627-C003,vector,,11,,,,,,,,,0.6704935428058988,,,,,,,,0.014085,22,0.29510230588474196,86,0.29510230588474196,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02360-C009,DOC-02360,MTR-2013-00151,DOC-02360-C009,bm25,12,,,,,,,,,9.6,,,,,,,,,0.013889,23,0.29898368965942473,85,0.29898368965942473,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02257-C000,DOC-02257,MTR-2011-00149,DOC-02257-C000,vector,,14,,,,,,,,,0.6650577585381964,,,,,,,,0.013514,28,0.37769453997528446,57,0.37769453997528446,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02360-C018,DOC-02360,MTR-2013-00151,DOC-02360-C018,bm25,16,,,,,,,,,9.6,,,,,,,,,0.013158,31,0.38722792065043093,53,0.38722792065043093,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-01667-C001,DOC-01667,MTR-2002-00140,DOC-01667-C001,vector,,16,,,,,,,,,0.6616650420923547,,,,,,,,0.013158,32,0.26821746181392425,89,0.26821746181392425,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02360-C004,DOC-02360,MTR-2013-00151,DOC-02360-C004,bm25,17,,,,,,,,,9.6,,,,,,,,,0.012987,33,0.33596394820328623,77,0.33596394820328623,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02309-C000,DOC-02309,MTR-2012-00150,DOC-02309-C000,vector,,17,,,,,,,,,0.6609715026327546,,,,,,,,0.012987,34,0.3556807287707844,65,0.3556807287707844,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02360-C003,DOC-02360,MTR-2013-00151,DOC-02360-C003,bm25,19,,,,,,,,,9.5,,,,,,,,,0.012658,37,0.3824774335247592,56,0.3824774335247592,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-01526-C001,DOC-01526,MTR-1999-00137,DOC-01526-C001,vector,,19,,,,,,,,,0.6579297977068963,,,,,,,,0.012658,38,0.3152854619394407,82,0.3152854619394407,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02360-C007,DOC-02360,MTR-2013-00151,DOC-02360-C007,bm25,22,,,,,,,,,9.4,,,,,,,,,0.012195,43,0.34593899281858137,71,0.34593899281858137,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-01577-C001,DOC-01577,MTR-2000-00138,DOC-01577-C001,bm25,24,,,,,,,,,9.4,,,,,,,,,0.011905,47,0.37656181014680423,58,0.37656181014680423,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-01631-C000,DOC-01631,MTR-2001-00139,DOC-01631-C000,vector,,24,,,,,,,,,0.6550788272987751,,,,,,,,0.011905,48,0.3377073434507305,75,0.3377073434507305,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02360-C005,DOC-02360,MTR-2013-00151,DOC-02360-C005,bm25,26,,,,,,,,,9.4,,,,,,,,,0.011628,51,0.35370793825471003,67,0.35370793825471003,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-01573-C002,DOC-01573,MTR-2000-00138,DOC-01573-C002,vector,,26,,,,,,,,,0.6543803410047397,,,,,,,,0.011628,52,0.274520819038684,88,0.274520819038684,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02360-C022,DOC-02360,MTR-2013-00151,DOC-02360-C022,bm25,27,,,,,,,,,9.3,,,,,,,,,0.011494,53,0.35752809279581654,63,0.35752809279581654,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02360-C008,DOC-02360,MTR-2013-00151,DOC-02360-C008,bm25,28,,,,,,,,,9.3,,,,,,,,,0.011364,55,0.392613982610378,51,0.392613982610378,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02360-C011,DOC-02360,MTR-2013-00151,DOC-02360-C011,bm25,29,,,,,,,,,9.3,,,,,,,,,0.011236,57,0.27764359789252313,87,0.27764359789252313,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02308-C000,DOC-02308,MTR-2012-00150,DOC-02308-C000,vector,,29,,,,,,,,,0.6528979941338925,,,,,,,,0.011236,58,0.3360168010138849,76,0.3360168010138849,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02360-C001,DOC-02360,MTR-2013-00151,DOC-02360-C001,bm25,31,,,,,,,,,9.3,,,,,,,,,0.010989,61,0.3699470522526102,62,0.3699470522526102,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-01577-C002,DOC-01577,MTR-2000-00138,DOC-01577-C002,bm25,32,,,,,,,,,9.3,,,,,,,,,0.01087,63,0.35578568688966883,64,0.35578568688966883,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-01577-C006,DOC-01577,MTR-2000-00138,DOC-01577-C006,bm25,33,,,,,,,,,9.3,,,,,,,,,0.010753,65,0.33943090790151914,74,0.33943090790151914,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-01972-C000,DOC-01972,MTR-2006-00144,DOC-01972-C000,bm25,34,,,,,,,,,9.3,,,,,,,,,0.010638,67,0.38703041514959335,54,0.38703041514959335,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02148-C017,DOC-02148,MTR-2009-00147,DOC-02148-C017,vector,,34,,,,,,,,,0.6506146774245513,,,,,,,,0.010638,68,0.3549671498716155,66,0.3549671498716155,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02403-C005,DOC-02403,MTR-2014-00152,DOC-02403-C005,bm25,36,,,,,,,,,9.2,,,,,,,,,0.010417,71,0.37293395057570666,59,0.37293395057570666,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02579-C000,DOC-02579,MTR-2016-00154,DOC-02579-C000,vector,,36,,,,,,,,,0.6492703944009778,,,,,,,,0.010417,72,0.3728742053540752,60,0.3728742053540752,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02403-C011,DOC-02403,MTR-2014-00152,DOC-02403-C011,bm25,37,,,,,,,,,9.2,,,,,,,,,0.010309,73,0.39218763147496394,52,0.39218763147496394,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-01577-C003,DOC-01577,MTR-2000-00138,DOC-01577-C003,bm25,38,,,,,,,,,9.2,,,,,,,,,0.010204,75,0.33213251517139886,79,0.33213251517139886,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02243-C000,DOC-02243,MTR-2011-00149,DOC-02243-C000,vector,,38,,,,,,,,,0.6464152528767366,,,,,,,,0.010204,76,0.34645791332131065,70,0.34645791332131065,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02360-C015,DOC-02360,MTR-2013-00151,DOC-02360-C015,bm25,40,,,,,,,,,9.2,,,,,,,,,0.01,79,0.34383171784226063,72,0.34383171784226063,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02418-C000,DOC-02418,MTR-2014-00152,DOC-02418-C000,vector,,40,,,,,,,,,0.6460445119751848,,,,,,,,0.01,80,0.34309775851238244,73,0.34309775851238244,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02403-C012,DOC-02403,MTR-2014-00152,DOC-02403-C012,bm25,41,,,,,,,,,9.2,,,,,,,,,0.009901,81,0.38553681758685066,55,0.38553681758685066,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02360-C006,DOC-02360,MTR-2013-00151,DOC-02360-C006,bm25,44,,,,,,,,,9.1,,,,,,,,,0.009615,84,0.3190533572747265,80,0.3190533572747265,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02360-C014,DOC-02360,MTR-2013-00151,DOC-02360-C014,bm25,45,,,,,,,,,9.1,,,,,,,,,0.009524,85,0.3137085618395272,84,0.3137085618395272,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-01577-C004,DOC-01577,MTR-2000-00138,DOC-01577-C004,bm25,46,,,,,,,,,9.1,,,,,,,,,0.009434,86,0.34972999476948247,68,0.34972999476948247,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02360-C013,DOC-02360,MTR-2013-00151,DOC-02360-C013,bm25,48,,,,,,,,,9.1,,,,,,,,,0.009259,88,0.33218723673777995,78,0.33218723673777995,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-02360-C020,DOC-02360,MTR-2013-00151,DOC-02360-C020,bm25,49,,,,,,,,,9.1,,,,,,,,,0.009174,89,0.22499999999999998,90,0.22499999999999998,,0,0,document,,,
H-ARG-00101,argument,Which documents support our argument on UN Security Council resolutions — 1963?,matter_research,DOC-00951-C003,DOC-00951,MTR-1991-00129,DOC-00951-C003,bm25,50,,,,,,,,,9.1,,,,,,,,,0.009091,90,0.3722593517236224,61,0.3722593517236224,,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-00681-C003,DOC-00681,MTR-1977-00115,DOC-00681-C003,vector,,31,,,,,,,,,0.6555368499617833,,,,,,,,0.010989,62,0.775,1,0.775,1,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02223-C001,DOC-02223,MTR-2010-00148,DOC-02223-C001,vector,,26,,,,,,,,,0.6569454065214464,,,,,,,,0.011628,52,0.7461571154606105,2,0.7461571154606105,2,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-00405-C002,DOC-00405,MTR-1960-00098,DOC-00405-C002,vector,,37,,,,,,,,,0.6543607516777318,,,,,,,,0.010309,74,0.6410170879933181,3,0.6410170879933181,3,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02206-C000,DOC-02206,MTR-2010-00148,DOC-02206-C000,vector,,5,,,,,,,,,0.6894421371983872,,,,,,,,0.015385,10,0.5929453675208949,4,0.5929453675208949,4,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-00872-C001,DOC-00872,MTR-1988-00126,DOC-00872-C001,vector,,2,,,,,,,,,0.7024044007779482,,,,,,,,0.016129,4,0.5752058368012513,5,0.5752058368012513,5,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-00877-C001,DOC-00877,MTR-1988-00126,DOC-00877-C001,vector,,1,,,,,,,,,0.7255497954622001,,,,,,,,0.016393,2,0.5681693860965498,6,0.5681693860965498,6,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02227-C000,DOC-02227,MTR-2011-00149,DOC-02227-C000,vector,,36,,,,,,,,,0.6545527978374747,,,,,,,,0.010417,72,0.5408496978175253,7,0.5408496978175253,7,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02251-C000,DOC-02251,MTR-2011-00149,DOC-02251-C000,vector,,30,,,,,,,,,0.6557711558273782,,,,,,,,0.011111,60,0.5348602300201459,8,0.5348602300201459,8,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02403-C020,DOC-02403,MTR-2014-00152,DOC-02403-C020,bm25,3,,,,,,,,,9.9,,,,,,,,,0.015873,5,0.5172879068436655,9,0.5172879068436655,9,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02240-C000,DOC-02240,MTR-2011-00149,DOC-02240-C000,vector,,12,,,,,,,,,0.6740031831857771,,,,,,,,0.013889,24,0.5150382872518723,10,0.5150382872518723,10,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02148-C002,DOC-02148,MTR-2009-00147,DOC-02148-C002,vector,,10,,,,,,,,,0.682987015425385,,,,,,,,0.014286,20,0.5119371044304186,11,0.5119371044304186,11,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-00901-C001,DOC-00901,MTR-1989-00127,DOC-00901-C001,vector,,4,,,,,,,,,0.6905383673470729,,,,,,,,0.015625,8,0.5075447285736792,12,0.5075447285736792,12,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-00340-C000,DOC-00340,MTR-1950-00088,DOC-00340-C000,vector,,6,,,,,,,,,0.6886439137842604,,,,,,,,0.015152,12,0.5055875622764983,13,0.5055875622764983,13,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02726-C016,DOC-02726,MTR-2019-00157,DOC-02726-C016,vector,,14,,,,,,,,,0.6728615170295406,,,,,,,,0.013514,28,0.49529716397774654,14,0.49529716397774654,14,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-00261-C000,DOC-00261,MTR-1946-00084,DOC-00261-C000,vector,,33,,,,,,,,,0.6553195108758969,,,,,,,,0.010753,66,0.4873936549341882,15,0.4873936549341882,15,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-01149-C001,DOC-01149,MTR-1993-00131,DOC-01149-C001,vector,,19,,,,,,,,,0.6640885667906495,,,,,,,,0.012658,38,0.46629508802417735,16,0.46629508802417735,16,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-00798-C003,DOC-00798,MTR-1983-00121,DOC-00798-C003,vector,,29,,,,,,,,,0.6559823946947576,,,,,,,,0.011236,58,0.4647265910913736,17,0.4647265910913736,17,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-00951-C004,DOC-00951,MTR-1991-00129,DOC-00951-C004,bm25,42,,,,,,,,,9.2,,,,,,,,,0.009804,82,0.4630594614823853,18,0.4630594614823853,18,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02403-C015,DOC-02403,MTR-2014-00152,DOC-02403-C015,bm25,10,,,,,,,,,9.7,,,,,,,,,0.014286,19,0.4601741460270229,19,0.4601741460270229,19,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02403-C018,DOC-02403,MTR-2014-00152,DOC-02403-C018,bm25,8,,,,,,,,,9.7,,,,,,,,,0.014706,15,0.4553932111635153,20,0.4553932111635153,20,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02403-C021,DOC-02403,MTR-2014-00152,DOC-02403-C021,bm25,6,,,,,,,,,9.9,,,,,,,,,0.015152,11,0.4536699027749054,21,0.4536699027749054,21,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-01495-C001,DOC-01495,MTR-1999-00137,DOC-01495-C001,vector,,40,,,,,,,,,0.6535611164366273,,,,,,,,0.01,80,0.4518040393816881,22,0.4518040393816881,22,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-00263-C001,DOC-00263,MTR-1946-00084,DOC-00263-C001,vector,,23,,,,,,,,,0.6580148331536206,,,,,,,,0.012048,46,0.4499676887662194,23,0.4499676887662194,23,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02403-C002,DOC-02403,MTR-2014-00152,DOC-02403-C002,bm25,39,,,,,,,,,9.2,,,,,,,,,0.010101,77,0.44844575824006483,24,0.44844575824006483,24,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-01217-C001,DOC-01217,MTR-1994-00132,DOC-01217-C001,vector,,16,,,,,,,,,0.6718862648112016,,,,,,,,0.013158,32,0.4438865520830095,25,0.4438865520830095,25,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-01162-C001,DOC-01162,MTR-1994-00132,DOC-01162-C001,vector,,8,,,,,,,,,0.6847232376121537,,,,,,,,0.014706,16,0.443312530357556,26,0.443312530357556,26,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02244-C000,DOC-02244,MTR-2011-00149,DOC-02244-C000,vector,,7,,,,,,,,,0.6848414524041384,,,,,,,,0.014925,14,0.4412851304509656,27,0.4412851304509656,27,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02403-C001,DOC-02403,MTR-2014-00152,DOC-02403-C001,bm25,43,,,,,,,,,9.2,,,,,,,,,0.009709,83,0.44012617736213033,28,0.44012617736213033,28,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-00951-C000,DOC-00951,MTR-1991-00129,DOC-00951-C000,bm25,21,,,,,,,,,9.4,,,,,,,,,0.012346,41,0.4388920729936921,29,0.4388920729936921,29,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02509-C000,DOC-02509,MTR-2015-00153,DOC-02509-C000,vector,,34,,,,,,,,,0.6547871036891039,,,,,,,,0.010638,68,0.4382125538983287,30,0.4382125538983287,30,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02403-C006,DOC-02403,MTR-2014-00152,DOC-02403-C006,bm25,7,,,,,,,,,9.8,,,,,,,,,0.014925,13,0.4376392889107662,31,0.4376392889107662,31,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02403-C000,DOC-02403,MTR-2014-00152,DOC-02403-C000,bm25,5,,,,,,,,,9.9,,,,,,,,,0.015385,9,0.43737362436271454,32,0.43737362436271454,32,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02360-C017,DOC-02360,MTR-2013-00151,DOC-02360-C017,bm25,2,,,,,,,,,9.9,,,,,,,,,0.016129,3,0.4319040129744841,33,0.4319040129744841,33,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02403-C007,DOC-02403,MTR-2014-00152,DOC-02403-C007,bm25,9,,,,,,,,,9.7,,,,,,,,,0.014493,17,0.43134983309670805,34,0.43134983309670805,34,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02752-C000,DOC-02752,MTR-2019-00157,DOC-02752-C000,vector,,27,,,,,,,,,0.6564519601002923,,,,,,,,0.011494,54,0.4282788826296583,35,0.4282788826296583,35,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02403-C016,DOC-02403,MTR-2014-00152,DOC-02403-C016,bm25,20,,,,,,,,,9.5,,,,,,,,,0.0125,39,0.4276957124836298,36,0.4276957124836298,36,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02403-C003,DOC-02403,MTR-2014-00152,DOC-02403-C003,bm25,35,,,,,,,,,9.3,,,,,,,,,0.010526,69,0.42768001467678396,37,0.42768001467678396,37,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-00767-C001,DOC-00767,MTR-1982-00120,DOC-00767-C001,vector,,39,,,,,,,,,0.6541018875898056,,,,,,,,0.010101,78,0.42657618633979344,38,0.42657618633979344,38,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02403-C019,DOC-02403,MTR-2014-00152,DOC-02403-C019,bm25,15,,,,,,,,,9.6,,,,,,,,,0.013333,29,0.4254789929725257,39,0.4254789929725257,39,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-01102-C000,DOC-01102,MTR-1993-00131,DOC-01102-C000,vector,,18,,,,,,,,,0.6647838552231748,,,,,,,,0.012821,36,0.42468140474859906,40,0.42468140474859906,40,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02360-C000,DOC-02360,MTR-2013-00151,DOC-02360-C000,bm25,4,,,,,,,,,9.9,,,,,,,,,0.015625,7,0.41691493620748715,41,0.41691493620748715,41,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02541-C000,DOC-02541,MTR-2016-00154,DOC-02541-C000,vector,,3,,,,,,,,,0.6948005764126952,,,,,,,,0.015873,6,0.4158239363795058,42,0.4158239363795058,42,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02403-C008,DOC-02403,MTR-2014-00152,DOC-02403-C008,bm25,23,,,,,,,,,9.4,,,,,,,,,0.012048,45,0.41567554368259646,43,0.41567554368259646,43,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-01133-C006,DOC-01133,MTR-1993-00131,DOC-01133-C006,vector,,20,,,,,,,,,0.663846393342209,,,,,,,,0.0125,40,0.4131849751427982,44,0.4131849751427982,44,0,0,document,,,
H-ARG-00102,argument,Which documents support our argument on UN Security Council resolutions — 1964?,matter_research,DOC-02360-C023,DOC-02360,MTR-2013-00151,DOC-02360-C023,bm25,30,,,,,,,,,9.3,,,,,,,,,0.011111,59,0.4084491652804331,45,0.4084491652804331,45,0,0,document,,,
